, ,Above threshold?,Chi^2,Correlation Coefficient,Good?,ROI,Shape-Binding,a,date,free or bound?,iFirst,iSecond,pthresh,realthreshold,stoichiometry,streak or spot?,wx,wy,x0,xpos,y0,ypos,z
18,19.0,yes,56.745,0.485,0,21,streak-free,225.438,20190127,free,89.61200000000001,89.61200000000001,103.036,113.18700000000001,37.573,streak,22.768,106.251,0.0,57.0,-0.297,60.703,113.41
19,20.0,yes,46.806999999999995,0.451,0,22,streak-free,340.514,20190127,free,107.755,107.755,103.488,113.661,56.751999999999995,streak,91.073,22.768,-0.45299999999999996,8.547,0.0,49.0,111.77
20,21.0,yes,54.76,0.41100000000000003,0,23,streak-free,208.28400000000002,20190127,free,84.449,84.449,103.896,114.089,34.714,streak,22.768,22.768,-0.016,78.984,0.0,83.0,111.678
21,22.0,yes,40.567,0.428,0,24,streak-free,193.051,20190127,free,85.469,85.469,103.682,113.86399999999999,32.175,streak,247.22299999999998,25.467,0.156,60.156000000000006,-0.031,67.969,97.557
22,23.0,yes,41.657,0.39799999999999996,0,25,streak-free,391.49800000000005,20190127,free,76.878,76.878,103.535,113.711,65.25,streak,92.51799999999999,85.917,-0.43799999999999994,18.562,-0.469,84.531,98.819
23,24.0,yes,40.498000000000005,0.365,0,26,streak-free,278.964,20190127,free,80.184,80.184,103.109,113.26299999999999,46.494,streak,78.42699999999999,22.768,0.281,30.281,0.0,78.0,91.25
24,25.0,yes,39.427,0.42700000000000005,0,27,streak-free,242.796,20190127,free,91.041,91.041,103.264,113.426,40.466,streak,81.215,22.768,0.25,32.25,0.0,44.0,106.098
25,26.0,yes,46.727,0.45,0,28,streak-free,235.97799999999998,20190127,free,82.959,82.959,103.5,113.67399999999999,39.33,streak,22.768,77.22800000000001,0.0,43.0,0.23399999999999999,25.234,108.67
26,27.0,yes,42.816,0.47600000000000003,0,29,streak-free,386.161,20190127,free,95.449,95.449,103.367,113.53399999999999,64.36,streak,95.50299999999999,93.15,0.32799999999999996,57.328,0.375,38.375,98.426
27,28.0,yes,35.779,0.41700000000000004,0,31,Undefined-free,141.393,20190127,free,90.184,90.184,103.044,113.195,23.566,Undefined,107.4,457.249,-0.297,31.703000000000003,0.375,90.375,92.324
28,29.0,yes,51.646,0.43700000000000006,0,33,streak-free,322.491,20190127,free,80.714,80.714,102.994,113.14299999999999,53.748999999999995,streak,75.029,82.46600000000001,0.125,30.125,0.406,60.406000000000006,104.197
29,30.0,yes,42.321000000000005,0.425,0,34,streak-free,307.77299999999997,20190127,free,80.02,80.02,102.971,113.119,51.29600000000001,streak,22.768,91.073,0.0,37.0,-0.469,18.531,101.01299999999999
30,31.0,yes,45.968,0.436,0,36,streak-free,312.54,20190127,free,92.49,92.49,103.085,113.238,52.09,streak,95.50299999999999,22.768,-0.5,82.5,0.0,50.0,105.758
31,32.0,yes,46.358999999999995,0.46399999999999997,0,38,streak-free,222.954,20190127,free,88.898,88.898,103.33,113.495,37.159,streak,78.565,22.768,0.281,85.281,0.0,40.0,110.70700000000001
32,33.0,yes,46.167,0.41600000000000004,0,39,streak-free,281.931,20190127,free,95.67299999999999,95.67299999999999,103.365,113.53200000000001,46.988,streak,78.949,22.768,-0.375,86.625,0.0,59.0,103.414
33,34.0,yes,41.038000000000004,0.392,0,40,streak-free,174.761,20190127,free,80.857,80.857,103.441,113.61200000000001,29.127,streak,22.768,22.768,0.0,20.0,0.0,53.0,105.069
34,35.0,yes,36.029,0.35,0,41,streak-free,229.329,20190127,free,85.204,85.204,103.404,113.573,38.222,streak,27.755,71.554,0.0,55.0,-0.75,44.25,100.801
35,36.0,yes,38.0,0.35700000000000004,0,43,streak-free,285.822,20190127,free,79.735,79.735,103.255,113.417,47.637,streak,87.31700000000001,92.185,0.375,64.375,0.344,44.343999999999994,96.236
36,37.0,yes,32.041,0.405,0,44,streak-free,221.627,20190127,free,99.735,99.735,103.291,113.454,36.938,streak,76.97800000000001,119.445,0.281,64.281,-0.23399999999999999,73.766,103.525
37,38.0,yes,40.263000000000005,0.41700000000000004,0,45,streak-free,216.18599999999998,20190127,free,91.98,91.98,103.32,113.485,36.031,streak,22.768,77.615,0.0,78.0,0.266,27.266,103.30799999999999
38,39.0,yes,47.0,0.447,0,46,streak-free,162.732,20190127,free,93.77600000000001,93.77600000000001,103.505,113.678,27.122,streak,22.768,22.768,0.0,49.0,0.0,18.0,110.061
39,40.0,yes,52.273,0.377,0,47,streak-free,206.66099999999997,20190127,free,76.898,76.898,103.64299999999999,113.823,34.443000000000005,streak,74.946,22.768,-0.266,9.734,0.0,56.0,108.37200000000001
40,41.0,yes,46.988,0.42700000000000005,0,49,Undefined-free,120.661,20190127,free,88.816,88.816,103.725,113.91,20.11,Undefined,22.768,242.50099999999998,0.0,69.0,0.312,66.312,106.155
41,42.0,yes,40.189,0.39399999999999996,0,51,streak-free,162.05100000000002,20190127,free,93.204,93.204,103.82600000000001,114.015,27.009,streak,22.768,22.768,0.0,85.0,0.0,26.0,107.15100000000001
42,43.0,no,46.095,0.39,0,52,spot-free,111.542,20190127,free,90.12200000000001,90.12200000000001,103.884,114.07600000000001,18.59,spot,239.37900000000002,153.46,0.531,89.531,-0.094,42.906000000000006,105.354
43,44.0,yes,39.714,0.37799999999999995,0,56,streak-free,179.33,20190127,free,100.571,100.571,103.051,113.20200000000001,29.888,streak,90.045,30.243000000000002,0.297,16.297,0.0,44.0,112.92
44,45.0,yes,33.368,0.33399999999999996,0,63,streak-free,194.30599999999998,20190127,free,85.02,85.02,102.29,112.404,32.384,streak,30.358,78.79,0.0,31.0,-0.266,65.734,98.647
45,46.0,yes,37.736,0.348,0,65,streak-free,244.21599999999998,20190127,free,92.449,92.449,102.348,112.464,40.703,streak,22.768,81.17699999999999,0.0,57.0,-0.406,11.594000000000001,104.15899999999999
46,47.0,yes,38.223,0.34700000000000003,0,66,streak-free,259.92900000000003,20190127,free,70.367,70.367,102.071,112.17399999999999,43.321000000000005,streak,22.768,94.01100000000001,0.0,64.0,0.469,84.469,86.191
47,48.0,yes,48.13399999999999,0.461,0,68,streak-free,136.066,20190127,free,90.286,90.286,102.223,112.334,22.678,streak,76.488,45.536,0.75,87.75,0.0,35.0,109.273
48,49.0,yes,42.593,0.42,0,72,streak-free,256.875,20190127,free,92.837,92.837,102.18799999999999,112.29700000000001,42.812,streak,105.625,108.555,-0.32799999999999996,74.672,0.484,69.484,99.05
49,50.0,no,41.345,0.366,0,74,streak-free,85.56299999999999,20190127,free,93.755,93.755,102.10700000000001,112.212,14.261,streak,349.57300000000004,23.851999999999997,0.156,21.156,0.0,74.0,96.35700000000001
50,51.0,yes,34.448,0.349,0,76,streak-free,202.15,20190127,free,88.837,88.837,102.05,112.152,33.692,streak,199.295,74.597,0.094,17.094,-0.469,33.531,97.613
51,52.0,no,35.931,0.379,0,85,spot-free,92.97200000000001,20190127,free,85.34700000000001,85.34700000000001,101.656,111.738,15.495,spot,253.78400000000002,335.735,0.45299999999999996,59.453,-0.516,19.484,77.594
0,1.0,yes,46.806999999999995,0.49,0,1,streak-free,331.374,20190127,free,78.163,78.163,103.727,113.911,55.229,streak,23.485,27.7,-0.016,77.984,0.0,75.0,102.527
1,2.0,yes,49.489,0.44799999999999995,0,2,streak-free,287.289,20190127,free,86.061,86.061,103.62200000000001,113.801,47.882,streak,23.127,22.768,-0.016,58.983999999999995,0.0,13.0,102.31700000000001
2,3.0,yes,41.229,0.48100000000000004,0,3,streak-free,287.682,20190127,free,99.898,99.898,102.574,112.70200000000001,47.946999999999996,streak,22.768,22.768,-0.016,47.983999999999995,0.0,31.0,99.28
3,4.0,yes,42.678999999999995,0.47200000000000003,0,4,streak-free,263.548,20190127,free,95.184,95.184,106.34899999999999,116.662,43.925,streak,22.768,22.768,0.0,85.0,0.0,72.0,116.475
4,5.0,yes,45.70399999999999,0.447,0,5,streak-free,187.26,20190127,free,75.082,75.082,104.485,114.706,31.21,streak,278.88,24.243000000000002,-0.141,32.859,0.016,53.016000000000005,95.82600000000001
5,6.0,yes,39.469,0.494,0,6,streak-free,296.44599999999997,20190127,free,110.32700000000001,110.32700000000001,107.795,118.177,49.408,streak,104.27600000000001,119.833,0.25,47.25,-0.281,42.718999999999994,123.145
6,7.0,yes,38.688,0.465,0,7,spot-free,233.266,20190127,free,97.02,97.02,107.185,117.538,38.878,spot,132.007,172.266,-0.281,20.719,0.469,24.469,102.32799999999999
7,8.0,yes,43.993,0.423,0,8,streak-free,259.025,20190127,free,86.59200000000001,86.59200000000001,107.48200000000001,117.85,43.17100000000001,streak,22.947,22.768,-0.016,37.984,0.0,77.0,108.36200000000001
8,9.0,yes,38.61,0.456,0,9,Undefined-free,280.348,20190127,free,95.14299999999999,95.14299999999999,106.48700000000001,116.807,46.725,Undefined,89.214,296.76599999999996,-0.375,44.625,0.109,7.109,97.329
9,10.0,yes,44.93899999999999,0.449,0,10,streak-free,257.565,20190127,free,84.32700000000001,84.32700000000001,105.29799999999999,115.56,42.927,streak,22.768,26.263,0.0,51.0,0.0,71.0,93.398
10,11.0,yes,43.964,0.462,0,11,streak-free,250.892,20190127,free,91.816,91.816,105.11399999999999,115.366,41.815,streak,27.322,22.768,0.016,36.016,-0.016,85.984,102.068
11,12.0,yes,33.6,0.397,0,12,streak-free,311.762,20190127,free,85.85700000000001,85.85700000000001,104.38600000000001,114.603,51.96,streak,82.225,25.368000000000002,0.172,12.172,-0.062,50.938,95.177
12,13.0,yes,37.309,0.39399999999999996,0,13,Undefined-free,165.21,20190127,free,91.61200000000001,91.61200000000001,104.47,114.691,27.535,Undefined,25.011999999999997,224.446,-0.016,76.984,0.43799999999999994,12.437999999999999,104.273
13,14.0,yes,40.103,0.364,0,14,streak-free,284.712,20190127,free,80.388,80.388,103.70700000000001,113.891,47.452,streak,29.191999999999997,105.39200000000001,-0.062,78.938,0.125,28.125,92.59700000000001
14,15.0,yes,35.256,0.38799999999999996,0,15,streak-free,303.72,20190127,free,88.245,88.245,103.397,113.565,50.62,streak,23.485,73.319,-0.016,87.984,-0.23399999999999999,21.766,97.852
15,16.0,yes,47.108999999999995,0.515,0,17,Undefined-bound,153.917,20190127,bound,106.265,106.265,104.133,114.337,25.653000000000002,Undefined,67.567,306.92,0.141,85.141,0.5,32.5,113.97399999999999
16,17.0,yes,49.076,0.445,0,18,streak-free,224.014,20190127,free,91.469,91.469,104.67399999999999,114.905,37.336,streak,22.768,22.768,-0.016,40.983999999999995,0.0,68.0,112.12299999999999
17,18.0,yes,39.889,0.43700000000000006,0,19,streak-free,290.69599999999997,20190127,free,86.77600000000001,86.77600000000001,104.71600000000001,114.949,48.449,streak,104.083,28.651,-0.375,81.625,0.0,83.0,104.23
18,19.0,yes,36.274,0.418,0,20,streak-free,242.21599999999998,20190127,free,111.694,111.694,105.175,115.43,40.369,streak,22.768,73.154,0.0,89.0,-0.203,64.797,112.243
19,20.0,yes,43.066,0.405,0,21,streak-free,271.319,20190127,free,93.939,93.939,105.125,115.37799999999999,45.22,streak,89.875,22.768,-0.312,59.688,0.0,56.0,102.97200000000001
20,21.0,yes,50.696000000000005,0.441,0,22,Undefined-free,204.28400000000002,20190127,free,83.85700000000001,83.85700000000001,104.905,115.147,34.047,Undefined,29.933000000000003,193.312,0.031,52.031000000000006,0.125,59.125,99.31299999999999
21,22.0,yes,40.703,0.413,0,23,streak-free,209.851,20190127,free,90.32700000000001,90.32700000000001,105.113,115.366,34.975,streak,22.768,22.768,-0.016,69.984,0.0,91.0,108.279
22,23.0,yes,45.221000000000004,0.42100000000000004,0,24,streak-free,214.176,20190127,free,74.959,74.959,104.914,115.156,35.696,streak,22.768,27.287,0.0,77.0,-0.016,89.984,99.32600000000001
23,24.0,yes,48.381,0.467,0,25,spot-free,135.249,20190127,free,100.163,100.163,104.962,115.20700000000001,22.541999999999998,spot,203.68900000000002,212.985,-0.23399999999999999,19.766,0.922,75.922,104.87899999999999
24,25.0,yes,43.00899999999999,0.43,0,28,streak-free,393.80800000000005,20190127,free,102.898,102.898,102.51799999999999,112.64399999999999,65.635,streak,83.654,88.69200000000001,0.266,35.266,0.42200000000000004,38.422,107.55799999999999
25,26.0,yes,37.529,0.39299999999999996,0,29,streak-free,260.214,20190127,free,95.91799999999999,95.91799999999999,102.477,112.6,43.369,streak,79.204,22.768,0.281,37.281,0.0,32.0,100.195
26,27.0,yes,39.658,0.387,0,30,streak-free,196.28799999999998,20190127,free,88.245,88.245,102.7,112.834,32.715,streak,22.947,27.059,-0.016,13.984000000000002,0.0,61.0,107.52600000000001
27,28.0,no,44.406000000000006,0.465,0,31,spot-free,96.061,20190127,free,103.77600000000001,103.77600000000001,102.17299999999999,112.281,16.01,spot,386.084,377.876,-0.031,21.969,-0.344,9.656,86.21600000000001
28,29.0,yes,45.847,0.419,0,33,streak-free,195.18900000000002,20190127,free,92.041,92.041,101.95700000000001,112.054,32.531,streak,22.768,22.768,0.0,65.0,0.0,30.0,101.721
29,30.0,yes,39.255,0.425,0,34,streak-free,194.856,20190127,free,88.061,88.061,102.046,112.148,32.476,streak,113.459,23.485,-0.047,72.953,0.016,43.016000000000005,103.61200000000001
30,31.0,yes,45.604,0.415,0,36,Undefined-free,236.612,20190127,free,87.12200000000001,87.12200000000001,101.891,111.985,39.435,Undefined,68.425,184.351,0.188,23.188000000000002,-0.156,30.844,95.73700000000001
31,32.0,yes,46.425,0.433,0,37,streak-free,187.014,20190127,free,84.449,84.449,102.075,112.178,31.169,streak,22.768,22.768,0.0,65.0,0.0,65.0,106.949
32,33.0,yes,46.201,0.479,0,38,Undefined-free,168.373,20190127,free,109.77600000000001,109.77600000000001,102.12700000000001,112.23200000000001,28.061999999999998,Undefined,22.768,393.465,0.0,23.0,0.938,38.938,102.675
33,34.0,no,39.57,0.431,0,39,spot-free,94.23299999999999,20190127,free,95.714,95.714,101.899,111.994,15.705,spot,268.58799999999997,337.05699999999996,0.23399999999999999,85.234,0.23399999999999999,43.233999999999995,92.75
34,35.0,yes,38.766,0.45399999999999996,0,40,streak-free,348.22900000000004,20190127,free,88.939,88.939,101.837,111.928,58.038000000000004,streak,94.01100000000001,123.573,-0.484,90.516,0.42200000000000004,13.422,98.387
35,36.0,no,36.202,0.392,0,42,spot-free,106.47399999999999,20190127,free,98.91799999999999,98.91799999999999,101.485,111.559,17.746,spot,295.04400000000004,218.265,0.25,42.25,-0.203,54.797,94.446
36,37.0,yes,47.582,0.386,0,43,streak-free,309.873,20190127,free,72.061,72.061,101.431,111.50299999999999,51.646,streak,104.90299999999999,90.79799999999999,0.43799999999999994,72.438,0.516,73.516,98.13
37,38.0,yes,42.621,0.396,0,46,streak-free,242.35299999999998,20190127,free,98.041,98.041,101.60799999999999,111.68799999999999,40.391999999999996,streak,98.48700000000001,129.135,-0.297,63.703,0.281,82.281,107.46799999999999
38,39.0,yes,32.253,0.33299999999999996,0,51,streak-free,236.93,20190127,free,89.714,89.714,101.49,111.564,39.488,streak,108.066,119.833,-0.109,11.890999999999998,-0.297,84.70299999999999,89.917
39,40.0,yes,47.788000000000004,0.42100000000000004,0,52,streak-free,169.332,20190127,free,85.91799999999999,85.91799999999999,101.602,111.682,28.221999999999998,streak,27.287,22.947,0.0,85.0,-0.016,89.984,105.23299999999999
40,41.0,yes,47.118,0.369,0,54,streak-free,173.264,20190127,free,77.653,77.653,101.59200000000001,111.671,28.877,streak,22.768,27.287,0.0,33.0,0.016,68.016,99.95700000000001
41,42.0,yes,39.919000000000004,0.376,0,57,Undefined-free,191.12400000000002,20190127,free,80.388,80.388,100.72,110.756,31.854,Undefined,22.768,170.92,0.0,83.0,-0.094,63.906000000000006,105.794
42,43.0,yes,38.503,0.38,0,61,streak-free,153.868,20190127,free,81.796,81.796,100.93700000000001,110.98299999999999,25.645,streak,22.768,22.768,0.0,74.0,0.0,56.0,109.92299999999999
43,44.0,yes,37.586,0.315,0,62,streak-free,169.64700000000002,20190127,free,81.245,81.245,100.836,110.87799999999999,28.275,streak,23.485,22.768,-0.016,12.984000000000002,0.0,44.0,94.803
44,45.0,yes,36.857,0.426,0,63,Undefined-free,122.95200000000001,20190127,free,97.694,97.694,100.821,110.86200000000001,20.491999999999997,Undefined,368.037,171.304,0.42200000000000004,89.42200000000001,-0.031,77.969,98.868
45,46.0,yes,39.417,0.436,0,64,streak-free,323.295,20190127,free,100.61200000000001,100.61200000000001,100.99,111.039,53.882,streak,84.588,83.214,0.43799999999999994,41.438,0.25,41.25,108.262
46,47.0,yes,33.611999999999995,0.295,0,65,Undefined-free,181.924,20190127,free,87.85700000000001,87.85700000000001,100.824,110.865,30.320999999999998,Undefined,44.233999999999995,176.52599999999998,-0.125,83.875,-0.32799999999999996,53.672,91.169
47,48.0,yes,45.902,0.389,0,73,streak-free,237.102,20190127,free,82.714,82.714,100.516,110.542,39.516999999999996,streak,22.768,80.04,0.0,34.0,0.406,49.406000000000006,107.79299999999999
48,49.0,yes,37.584,0.322,0,74,streak-free,204.824,20190127,free,73.837,73.837,100.436,110.458,34.137,streak,84.154,88.48,0.266,48.266000000000005,-0.21899999999999997,15.780999999999999,94.897
49,50.0,yes,36.305,0.358,0,78,streak-free,155.525,20190127,free,87.91799999999999,87.91799999999999,100.385,110.404,25.921,streak,22.768,22.768,0.0,16.0,0.0,33.0,96.391
50,51.0,yes,38.653,0.34,0,80,Undefined-free,119.82799999999999,20190127,free,84.306,84.306,100.37,110.38799999999999,19.971,Undefined,126.882,280.34,-0.609,43.391000000000005,0.625,83.625,98.292
51,52.0,yes,32.434,0.35100000000000003,0,83,streak-free,304.82099999999997,20190127,free,87.837,87.837,100.25299999999999,110.265,50.803000000000004,streak,100.27799999999999,91.671,-0.42200000000000004,57.578,-0.344,21.656,92.39399999999999
52,53.0,yes,38.138000000000005,0.344,0,91,streak-free,182.93099999999998,20190127,free,73.02,73.02,100.25299999999999,110.266,30.489,streak,74.502,25.561,0.188,67.188,0.062,38.062,99.07
53,54.0,yes,35.87,0.324,0,110,streak-free,206.59799999999998,20190127,free,79.163,79.163,100.146,110.154,34.433,streak,78.949,22.768,0.359,90.359,0.0,57.0,92.652
0,,yes,46.685,0.474,0,1,streak-free,397.664,20190127,free,103.163,103.163,114.671,125.37899999999999,66.277,streak,101.514,95.50299999999999,-0.094,80.906,-0.266,20.734,113.471
1,,yes,46.791000000000004,0.466,0,2,streak-free,305.181,20190127,free,108.38799999999999,108.38799999999999,117.71600000000001,128.565,50.863,streak,23.305999999999997,22.768,-0.016,26.984,0.0,47.0,119.561
2,,yes,53.1,0.498,0,3,streak-free,289.591,20190127,free,111.65299999999999,111.65299999999999,121.176,132.184,48.265,streak,22.768,30.022,0.0,91.0,-0.016,39.984,126.897
3,,yes,55.336999999999996,0.488,0,4,streak-free,383.11699999999996,20190127,free,94.959,94.959,119.569,130.504,63.853,streak,22.768,81.455,0.0,75.0,-0.312,31.688000000000002,113.55
4,,yes,53.619,0.48700000000000004,0,5,Undefined-free,169.925,20190127,free,106.08200000000001,106.08200000000001,118.992,129.901,28.320999999999998,Undefined,22.768,495.787,-0.016,12.984000000000002,0.25,89.25,115.484
5,,yes,44.981,0.402,0,6,streak-free,370.87199999999996,20190127,free,97.286,97.286,117.896,128.754,61.812,streak,80.202,22.768,0.297,33.297,0.0,53.0,111.215
6,,yes,54.537,0.502,0,7,streak-bound,350.45,20190127,bound,124.98,124.98,119.454,130.38299999999998,58.408,streak,74.191,136.197,0.25,51.25,-0.047,72.953,127.6
7,,yes,40.313,0.408,0,8,streak-free,380.527,20190127,free,95.959,95.959,117.963,128.82399999999998,63.42100000000001,streak,69.146,22.768,0.25,22.25,0.0,62.0,106.325
8,,yes,38.25,0.441,0,9,streak-free,181.146,20190127,free,114.87799999999999,114.87799999999999,117.319,128.151,30.191,streak,338.593,29.49,0.0,79.0,0.0,9.0,110.97200000000001
9,,yes,45.465,0.433,0,10,Undefined-free,169.68400000000003,20190127,free,120.551,120.551,118.398,129.28,28.281,Undefined,74.345,289.968,-0.141,71.859,-0.141,81.859,126.911
